		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 		Wind	Wind	ISS 	Arc.
01/01/98	6:30 a	5.6	5.7	5.4	72	0.9	0.4	ESE	0.80	1.8	---	5.6	5.3	5.3	---	785.3	0.00	---	---	---	---	---	---	---	0.266	0.000	15.4	37	0.8	13.8	---	---	1	---	30
01/01/98	7:00 a	5.3	5.4	5.1	73	0.8	0.0	ESE	0.00	1.3	---	5.3	5.0	5.0	---	785.4	0.00	---	---	---	---	---	---	---	0.272	0.000	15.3	38	1.0	13.7	---	---	1	---	30
01/01/98	7:30 a	5.1	5.1	5.0	74	0.8	0.0	ESE	0.00	1.3	---	5.1	4.8	4.8	---	785.7	0.00	---	---	---	---	---	---	---	0.277	0.000	15.2	38	0.9	13.6	---	---	1	---	30
01/01/98	8:00 a	5.3	5.3	5.1	73	0.8	0.0	ESE	0.00	1.3	---	5.3	5.0	5.0	---	785.6	0.00	---	---	---	---	---	---	---	0.272	0.000	15.1	38	0.9	13.5	---	---	1	---	30
01/01/98	8:30 a	5.8	6.4	5.3	70	0.7	0.4	ESE	0.80	1.3	---	5.8	5.4	5.4	---	785.9	0.00	---	---	---	---	---	---	---	0.262	0.000	15.1	38	0.8	13.4	---	---	1	---	30
01/01/98	9:00 a	6.7	7.2	6.4	66	0.8	0.0	E	0.00	1.3	---	6.7	6.3	6.3	---	786.0	0.00	---	---	---	---	---	---	---	0.243	0.000	15.2	38	0.9	13.6	---	---	1	---	30
01/01/98	9:30 a	7.5	8.2	7.1	63	0.9	0.4	NNE	0.80	2.2	---	7.5	7.1	7.1	---	786.2	0.00	---	---	---	---	---	---	---	0.226	0.000	15.3	38	1.0	13.7	---	---	1	---	30
01/01/98	10:00 a	8.2	8.5	7.9	63	1.6	0.4	SE	0.80	1.8	---	8.2	7.8	7.8	---	785.9	0.00	---	---	---	---	---	---	---	0.211	0.000	15.3	38	1.1	13.7	---	---	1	---	30
01/01/98	10:30 a	9.3	9.8	8.5	58	1.5	0.4	E	0.80	2.2	---	9.3	8.8	8.8	---	785.8	0.00	---	---	---	---	---	---	---	0.188	0.000	15.3	38	1.1	13.7	---	---	1	---	30
01/01/98	11:00 a	10.2	10.9	9.7	55	1.6	0.9	NE	1.61	2.7	---	10.2	9.7	9.7	---	785.4	0.00	---	---	---	---	---	---	---	0.169	0.000	15.4	38	1.2	13.8	---	---	1	---	30
01/01/98	11:30 a	11.4	11.8	10.7	52	1.9	0.9	ENE	1.61	2.7	---	11.4	10.6	10.6	---	785.1	0.00	---	---	---	---	---	---	---	0.145	0.000	15.6	38	1.3	13.9	---	---	1	---	30
01/01/98	12:00 p	11.9	12.3	11.2	50	1.8	1.3	NE	2.41	3.1	---	11.9	11.0	11.0	---	784.6	0.00	---	---	---	---	---	---	---	0.134	0.000	15.7	38	1.4	14.1	---	---	1	---	30
01/01/98	12:30 p	12.8	13.2	12.3	46	1.5	0.9	ENE	1.61	3.6	---	12.8	11.7	11.7	---	783.9	0.00	---	---	---	---	---	---	---	0.115	0.000	15.8	38	1.5	14.2	---	---	1	---	30
01/01/98	1:00 p	13.7	14.4	13.2	40	0.3	1.3	ESE	2.41	3.6	---	13.7	12.3	12.3	---	783.4	0.00	---	---	---	---	---	---	---	0.096	0.000	15.9	37	1.3	14.3	---	---	1	---	30
01/01/98	1:30 p	14.7	15.3	14.3	38	0.5	1.3	NE	2.41	3.1	---	14.7	13.2	13.2	---	782.7	0.00	---	---	---	---	---	---	---	0.075	0.000	16.1	37	1.4	14.4	---	---	1	---	30
01/01/98	2:00 p	15.9	16.4	15.1	35	0.4	0.9	SE	1.61	3.1	---	15.9	14.1	14.1	---	782.3	0.00	---	---	---	---	---	---	---	0.051	0.000	16.1	37	1.4	14.4	---	---	1	---	30
01/01/98	2:30 p	17.1	17.5	16.3	31	-0.2	0.9	N	1.61	3.1	---	17.1	15.1	15.1	---	782.0	0.00	---	---	---	---	---	---	---	0.027	0.000	16.1	36	1.0	14.4	---	---	1	---	30
01/01/98	3:00 p	17.7	18.1	17.2	27	-1.5	1.3	NW	2.41	3.6	---	17.7	15.4	15.4	---	781.6	0.00	---	---	---	---	---	---	---	0.013	0.000	16.2	35	0.7	14.4	---	---	1	---	30
01/01/98	3:30 p	18.2	18.8	17.8	27	-1.1	0.9	N	1.61	3.1	---	18.2	15.9	15.9	---	781.4	0.00	---	---	---	---	---	---	---	0.002	0.000	16.2	34	0.3	14.4	---	---	1	---	30
01/01/98	4:00 p	18.9	19.1	18.7	27	-0.5	0.4	WNW	0.80	2.2	---	18.9	16.5	16.5	---	781.1	0.00	---	---	---	---	---	---	---	0.000	0.012	16.2	34	0.3	14.4	---	---	1	---	30
01/01/98	4:30 p	18.8	19.0	18.6	26	-1.1	0.9	N	1.61	1.8	---	18.8	16.3	16.3	---	781.1	0.00	---	---	---	---	---	---	---	0.000	0.009	16.3	33	-0.0	14.4	---	---	1	---	30
01/01/98	5:00 p	18.9	19.2	18.6	27	-0.5	0.4	NW	0.80	1.8	---	18.9	16.5	16.5	---	781.0	0.00	---	---	---	---	---	---	---	0.000	0.012	16.3	33	-0.0	14.4	---	---	1	---	30
01/01/98	5:30 p	18.4	18.9	18.1	27	-1.0	0.4	N	0.80	1.3	---	18.4	16.1	16.1	---	781.2	0.00	---	---	---	---	---	---	---	0.000	0.001	16.3	33	0.0	14.4	---	---	1	---	30
01/01/98	6:00 p	17.6	18.1	16.9	30	-0.2	0.4	NW	0.80	1.8	---	17.6	15.5	15.5	---	781.2	0.00	---	---	---	---	---	---	---	0.016	0.000	16.4	33	0.1	14.5	---	---	1	---	30
01/01/98	6:30 p	16.4	16.9	15.9	33	0.1	0.9	NW	1.61	1.8	---	16.4	14.6	14.6	---	781.1	0.00	---	---	---	---	---	---	---	0.039	0.000	16.4	33	0.1	14.5	---	---	1	---	30
01/01/98	7:00 p	15.3	15.9	14.4	39	1.4	0.4	NW	0.80	1.3	---	15.3	13.7	13.7	---	781.5	0.00	---	---	---	---	---	---	---	0.064	0.000	16.4	33	0.1	14.6	---	---	1	---	30
01/01/98	7:30 p	14.2	14.4	13.9	38	0.1	1.3	SW	2.41	3.1	---	14.2	12.7	12.7	---	782.0	0.00	---	---	---	---	---	---	---	0.086	0.000	16.5	34	0.6	14.7	---	---	1	---	30
01/01/98	8:00 p	13.7	13.9	13.4	40	0.3	0.9	WNW	1.61	2.7	---	13.7	12.3	12.3	---	782.2	0.00	---	---	---	---	---	---	---	0.097	0.000	16.4	34	0.5	14.6	---	---	1	---	30
01/01/98	8:30 p	13.4	13.7	13.2	42	0.8	1.3	NW	2.41	3.6	---	13.4	12.1	12.1	---	782.5	0.00	---	---	---	---	---	---	---	0.102	0.000	16.4	34	0.5	14.6	---	---	1	---	30
01/01/98	9:00 p	13.3	13.6	13.0	46	1.9	1.8	NW	3.22	4.5	---	13.2	12.1	12.0	---	782.7	0.00	---	---	---	---	---	---	---	0.105	0.000	16.4	34	0.5	14.6	---	---	1	---	30
01/01/98	9:30 p	12.7	13.0	12.4	49	2.3	2.2	NW	4.02	4.5	---	12.2	11.7	11.2	---	782.9	0.00	---	---	---	---	---	---	---	0.117	0.000	16.4	35	0.9	14.6	---	---	1	---	30
01/01/98	10:00 p	12.1	12.4	11.8	50	2.0	1.8	NW	3.22	4.0	---	11.8	11.2	10.9	---	783.0	0.00	---	---	---	---	---	---	---	0.130	0.000	16.4	36	1.3	14.7	---	---	1	---	30
01/01/98	10:30 p	11.7	11.8	11.6	52	2.1	1.8	NW	3.22	3.6	---	11.3	10.8	10.4	---	783.0	0.00	---	---	---	---	---	---	---	0.139	0.000	16.3	36	1.2	14.6	---	---	1	---	30
01/01/98	11:00 p	11.3	11.6	11.1	55	2.6	0.9	NW	1.61	2.7	---	11.3	10.6	10.6	---	782.9	0.00	---	---	---	---	---	---	---	0.146	0.000	16.3	37	1.5	14.6	---	---	1	---	30
01/01/98	11:30 p	10.6	11.1	9.9	59	2.9	0.0	NNW	0.00	1.3	---	10.6	10.1	10.1	---	783.1	0.00	---	---	---	---	---	---	---	0.162	0.000	16.2	38	1.8	14.6	---	---	1	---	30
02/01/98	12:00 a	9.8	9.9	9.4	59	2.2	0.4	NW	0.80	1.8	---	9.8	9.4	9.4	---	783.0	0.00	---	---	---	---	---	---	---	0.177	0.000	16.2	38	1.9	14.6	---	---	1	---	30
02/01/98	12:30 a	9.1	9.4	8.8	59	1.5	0.0	NW	0.00	0.9	---	9.1	8.7	8.7	---	782.9	0.00	---	---	---	---	---	---	---	0.192	0.000	16.1	38	1.7	14.4	---	---	1	---	30
02/01/98	1:00 a	8.9	9.1	8.7	64	2.4	0.9	NW	1.61	2.7	---	8.9	8.5	8.5	---	782.9	0.00	---	---	---	---	---	---	---	0.197	0.000	15.9	38	1.6	14.3	---	---	1	---	30
02/01/98	1:30 a	8.9	9.2	8.7	69	3.6	1.3	NNW	2.41	3.6	---	8.6	8.7	8.3	---	782.8	0.00	---	---	---	---	---	---	---	0.196	0.000	15.9	39	1.9	14.3	---	---	1	---	30
02/01/98	2:00 a	8.4	8.7	8.1	74	4.0	0.9	N	1.61	2.7	---	8.4	8.2	8.2	---	782.9	0.00	---	---	---	---	---	---	---	0.207	0.000	15.8	41	2.6	14.4	---	---	1	---	30
02/01/98	2:30 a	7.8	8.1	7.6	76	3.9	1.3	NNE	2.41	3.1	---	7.4	7.6	7.2	---	782.8	0.00	---	---	---	---	---	---	---	0.219	0.000	15.8	42	2.9	14.4	---	---	1	---	30
02/01/98	3:00 a	7.3	7.6	7.2	79	3.9	1.3	N	2.41	2.7	---	6.8	7.2	6.7	---	782.8	0.00	---	---	---	---	---	---	---	0.229	0.000	15.7	43	3.1	14.3	---	---	1	---	30
02/01/98	3:30 a	6.9	7.2	6.7	81	3.9	0.4	NE	0.80	2.2	---	6.9	6.8	6.8	---	782.8	0.00	---	---	---	---	---	---	---	0.237	0.000	15.6	44	3.4	14.3	---	---	1	---	30
02/01/98	4:00 a	6.6	6.7	6.3	82	3.7	0.4	NNE	0.80	1.8	---	6.6	6.4	6.4	---	782.7	0.00	---	---	---	---	---	---	---	0.245	0.000	15.5	44	3.3	14.2	---	---	1	---	30
02/01/98	4:30 a	6.1	6.3	6.0	84	3.6	0.0	NNE	0.00	1.3	---	6.1	6.1	6.1	---	782.7	0.00	---	---	---	---	---	---	---	0.255	0.000	15.3	44	3.1	13.9	---	---	1	---	30
02/01/98	5:00 a	5.8	6.0	5.7	85	3.5	0.4	NE	0.80	1.3	---	5.8	5.8	5.8	---	782.6	0.00	---	---	---	---	---	---	---	0.260	0.000	15.2	45	3.3	13.9	---	---	1	---	30
02/01/98	5:30 a	5.6	5.7	5.5	86	3.5	0.4	NE	0.80	1.3	---	5.6	5.5	5.5	---	782.5	0.00	---	---	---	---	---	---	---	0.265	0.000	15.0	45	3.2	13.7	---	---	1	---	30
02/01/98	6:00 a	5.6	5.7	5.4	87	3.6	0.4	ENE	0.80	1.8	---	5.6	5.5	5.5	---	782.6	0.00	---	---	---	---	---	---	---	0.266	0.000	15.0	45	3.2	13.7	---	---	1	---	30
02/01/98	6:30 a	5.8	5.8	5.7	87	3.8	0.4	E	0.80	1.8	---	5.8	5.7	5.7	---	782.9	0.00	---	---	---	---	---	---	---	0.262	0.000	15.1	46	3.5	13.8	---	---	1	---	30
02/01/98	7:00 a	5.8	5.8	5.7	86	3.6	0.4	E	0.80	1.3	---	5.8	5.7	5.7	---	783.1	0.00	---	---	---	---	---	---	---	0.262	0.000	15.1	46	3.6	13.9	---	---	1	---	30
02/01/98	7:30 a	5.7	5.9	5.7	86	3.6	0.4	WSW	0.80	1.8	---	5.7	5.7	5.7	---	783.3	0.00	---	---	---	---	---	---	---	0.263	0.000	15.1	45	3.3	13.8	---	---	1	---	30
02/01/98	8:00 a	5.9	6.0	5.8	84	3.4	0.4	SW	0.80	1.8	---	5.9	5.8	5.8	---	783.5	0.00	---	---	---	---	---	---	---	0.259	0.000	15.1	45	3.2	13.8	---	---	1	---	30
02/01/98	8:30 a	6.0	6.1	5.8	83	3.3	0.4	SE	0.80	1.3	---	6.0	5.9	5.9	---	783.9	0.00	---	---	---	---	---	---	---	0.257	0.000	14.9	45	3.1	13.7	---	---	1	---	30
02/01/98	9:00 a	6.1	6.2	5.9	84	3.6	0.4	SW	0.80	2.2	---	6.1	6.0	6.0	---	784.2	0.00	---	---	---	---	---	---	---	0.256	0.000	14.9	45	3.1	13.7	---	---	1	---	30
02/01/98	9:30 a	6.4	6.7	6.1	81	3.4	0.4	SSE	0.80	2.2	---	6.4	6.3	6.3	---	784.5	0.00	---	---	---	---	---	---	---	0.249	0.000	15.0	45	3.2	13.7	---	---	1	---	30
02/01/98	10:00 a	6.8	7.4	6.4	79	3.4	0.9	SSE	1.61	2.2	---	6.8	6.7	6.7	---	784.3	0.00	---	---	---	---	---	---	---	0.241	0.000	14.9	45	3.1	13.7	---	---	1	---	30
02/01/98	10:30 a	8.3	9.3	7.4	71	3.4	0.4	SW	0.80	2.7	---	8.3	8.1	8.1	---	784.1	0.00	---	---	---	---	---	---	---	0.208	0.000	14.9	45	3.1	13.6	---	---	1	---	30
02/01/98	11:00 a	10.4	11.3	9.3	62	3.5	0.4	S	0.80	1.8	---	10.4	10.0	10.0	---	783.7	0.00	---	---	---	---	---	---	---	0.164	0.000	15.1	44	2.9	13.8	---	---	1	---	30
02/01/98	11:30 a	11.7	12.4	11.3	58	3.7	0.9	WSW	1.61	2.2	---	11.7	11.1	11.1	---	783.4	0.00	---	---	---	---	---	---	---	0.138	0.000	15.2	44	3.0	13.9	---	---	1	---	30
02/01/98	12:00 p	13.2	13.8	12.4	53	3.8	1.3	ESE	2.41	3.6	---	13.2	12.3	12.3	---	782.9	0.00	---	---	---	---	---	---	---	0.106	0.000	15.3	44	3.1	14.0	---	---	1	---	30
02/01/98	12:30 p	14.5	15.1	13.8	50	4.2	0.9	ESE	1.61	2.7	---	14.5	13.4	13.4	---	782.4	0.00	---	---	---	---	---	---	---	0.080	0.000	15.4	44	3.2	14.1	---	---	1	---	30
02/01/98	1:00 p	16.0	16.6	15.1	45	4.1	0.9	ESE	1.61	3.1	---	16.0	14.7	14.7	---	781.8	0.00	---	---	---	---	---	---	---	0.049	0.000	15.6	44	3.3	14.2	---	---	1	---	30
02/01/98	1:30 p	17.1	17.8	16.3	38	2.6	0.4	NNW	0.80	3.1	---	17.1	15.4	15.4	---	781.2	0.00	---	---	---	---	---	---	---	0.027	0.000	15.6	43	3.1	14.2	---	---	1	---	30
02/01/98	2:00 p	18.5	18.8	17.8	31	1.0	0.9	ENE	1.61	2.7	---	18.5	16.5	16.5	---	780.7	0.00	---	---	---	---	---	---	---	0.000	0.003	15.7	42	2.8	14.3	---	---	1	---	30
02/01/98	2:30 p	19.5	20.1	18.6	21	-3.4	0.9	NNE	1.61	2.2	---	19.5	16.7	16.7	---	780.3	0.00	---	---	---	---	---	---	---	0.000	0.024	15.7	40	2.1	14.2	---	---	1	---	30
02/01/98	3:00 p	20.1	20.7	19.5	20	-3.6	0.9	E	1.61	3.6	---	20.1	17.3	17.3	---	780.0	0.00	---	---	---	---	---	---	---	0.000	0.036	15.7	36	0.7	14.1	---	---	1	---	30
02/01/98	3:30 p	20.4	20.7	20.2	19	-4.0	0.9	N	1.61	2.7	---	20.4	17.7	17.7	---	779.7	0.00	---	---	---	---	---	---	---	0.000	0.043	15.7	34	-0.1	13.9	---	---	1	---	30
02/01/98	4:00 p	20.8	21.2	20.4	20	-3.0	0.4	SSE	0.80	2.2	---	20.8	18.3	18.3	---	779.7	0.00	---	---	---	---	---	---	---	0.000	0.052	15.7	33	-0.5	13.9	---	---	1	---	30
02/01/98	4:30 p	20.9	21.1	20.6	20	-2.9	0.4	SSE	0.80	1.8	---	20.9	18.3	18.3	---	779.8	0.00	---	---	---	---	---	---	---	0.000	0.053	15.8	31	-1.3	13.9	---	---	1	---	30
02/01/98	5:00 p	20.6	20.8	20.3	20	-3.2	0.4	SW	0.80	2.2	---	20.6	17.9	17.9	---	779.9	0.00	---	---	---	---	---	---	---	0.000	0.046	15.9	31	-1.2	13.9	---	---	1	---	30
02/01/98	5:30 p	20.4	20.6	20.0	21	-2.7	0.4	W	0.80	1.8	---	20.4	17.8	17.8	---	780.0	0.00	---	---	---	---	---	---	---	0.000	0.043	15.9	30	-1.6	13.9	---	---	1	---	30
02/01/98	6:00 p	19.4	20.0	18.2	24	-1.7	0.4	W	0.80	1.3	---	19.4	16.7	16.7	---	780.3	0.00	---	---	---	---	---	---	---	0.000	0.022	16.0	30	-1.6	14.0	---	---	1	---	30
02/01/98	6:30 p	17.4	18.2	16.7	40	3.6	0.4	SE	0.80	2.2	---	17.4	15.9	15.9	---	780.4	0.00	---	---	---	---	---	---	---	0.020	0.000	16.1	30	-1.5	14.1	---	---	1	---	30
02/01/98	7:00 p	16.4	16.7	15.9	35	0.9	0.4	SW	0.80	2.2	---	16.4	14.6	14.6	---	780.7	0.00	---	---	---	---	---	---	---	0.041	0.000	16.1	32	-0.6	14.2	---	---	1	---	30
02/01/98	7:30 p	15.4	15.9	15.1	48	4.4	0.4	SE	0.80	3.1	---	15.4	14.2	14.2	---	780.9	0.00	---	---	---	---	---	---	---	0.061	0.000	16.2	33	-0.1	14.3	---	---	1	---	30
02/01/98	8:00 p	14.7	15.1	14.3	51	4.6	0.4	SSE	0.80	2.2	---	14.7	13.6	13.6	---	781.1	0.00	---	---	---	---	---	---	---	0.076	0.000	16.2	34	0.3	14.3	---	---	1	---	30
02/01/98	8:30 p	13.8	14.2	13.4	38	-0.3	0.4	NW	0.80	2.2	---	13.8	12.3	12.3	---	781.4	0.00	---	---	---	---	---	---	---	0.094	0.000	16.2	35	0.7	14.4	---	---	1	---	30
02/01/98	9:00 p	13.0	13.5	12.5	42	0.4	0.0	N	0.00	0.9	---	13.0	11.7	11.7	---	781.8	0.00	---	---	---	---	---	---	---	0.111	0.000	16.2	35	0.7	14.4	---	---	1	---	30
02/01/98	9:30 p	12.2	12.5	12.0	43	-0.0	0.0	---	0.00	0.4	---	12.2	11.1	11.1	---	782.1	0.00	---	---	---	---	---	---	---	0.127	0.000	16.1	35	0.6	14.3	---	---	1	---	30
02/01/98	10:00 p	11.8	12.0	11.7	48	1.2	0.0	N	0.00	0.9	---	11.8	10.9	10.9	---	782.1	0.00	---	---	---	---	---	---	---	0.135	0.000	16.1	35	0.6	14.3	---	---	1	---	30
02/01/98	10:30 p	11.6	11.8	11.3	58	3.6	0.0	N	0.00	1.3	---	11.6	10.9	10.9	---	782.1	0.00	---	---	---	---	---	---	---	0.141	0.000	16.1	36	1.0	14.3	---	---	1	---	30
02/01/98	11:00 p	11.1	11.3	10.9	61	3.9	0.0	SE	0.00	1.3	---	11.1	10.6	10.6	---	782.0	0.00	---	---	---	---	---	---	---	0.150	0.000	16.1	39	2.1	14.5	---	---	1	---	30
02/01/98	11:30 p	10.3	10.8	9.9	65	4.0	0.0	SE	0.00	0.4	---	10.3	9.9	9.9	---	781.9	0.00	---	---	---	---	---	---	---	0.167	0.000	16.0	41	2.7	14.6	---	---	1	---	30
03/01/98	12:00 a	9.9	10.1	9.7	63	3.2	0.0	---	0.00	0.4	---	9.9	9.6	9.6	---	781.8	0.00	---	---	---	---	---	---	---	0.175	0.000	15.9	42	3.0	14.6	---	---	1	---	30
03/01/98	12:30 a	9.6	9.7	9.5	63	2.9	0.0	SE	0.00	1.3	---	9.6	9.2	9.2	---	781.7	0.00	---	---	---	---	---	---	---	0.182	0.000	15.9	41	2.6	14.4	---	---	1	---	30
03/01/98	1:00 a	9.5	9.7	9.3	59	1.9	0.4	S	0.80	1.3	---	9.5	9.1	9.1	---	781.6	0.00	---	---	---	---	---	---	---	0.184	0.000	15.9	40	2.3	14.4	---	---	1	---	30
03/01/98	1:30 a	9.2	9.3	8.9	59	1.6	0.4	SSW	0.80	1.3	---	9.2	8.7	8.7	---	781.5	0.00	---	---	---	---	---	---	---	0.191	0.000	15.8	39	1.9	14.3	---	---	1	---	30
03/01/98	2:00 a	8.6	8.9	8.3	61	1.5	0.0	---	0.00	0.0	---	8.6	8.1	8.1	---	781.3	0.00	---	---	---	---	---	---	---	0.204	0.000	15.6	38	1.3	14.0	---	---	1	---	30
03/01/98	2:30 a	8.3	8.6	8.2	61	1.2	0.0	SSW	0.00	0.9	---	8.3	7.9	7.9	---	781.2	0.00	---	---	---	---	---	---	---	0.208	0.000	15.5	38	1.2	13.9	---	---	1	---	30
03/01/98	3:00 a	8.0	8.2	7.8	64	1.6	0.0	SSW	0.00	0.9	---	8.0	7.6	7.6	---	781.2	0.00	---	---	---	---	---	---	---	0.215	0.000	15.4	38	1.1	13.8	---	---	1	---	30
03/01/98	3:30 a	7.8	7.9	7.6	67	2.1	0.0	S	0.00	1.3	---	7.8	7.5	7.5	---	781.1	0.00	---	---	---	---	---	---	---	0.219	0.000	15.3	39	1.4	13.8	---	---	1	---	30
03/01/98	4:00 a	7.3	7.6	7.1	71	2.4	0.0	S	0.00	0.4	---	7.3	7.0	7.0	---	781.0	0.00	---	---	---	---	---	---	---	0.230	0.000	15.3	40	1.7	13.8	---	---	1	---	30
03/01/98	4:30 a	7.0	7.1	6.8	71	2.1	0.0	---	0.00	0.0	---	7.0	6.7	6.7	---	781.2	0.00	---	---	---	---	---	---	---	0.236	0.000	15.3	40	1.7	13.8	---	---	1	---	30
03/01/98	5:00 a	6.7	6.8	6.4	72	2.0	0.0	---	0.00	0.0	---	6.7	6.4	6.4	---	781.2	0.00	---	---	---	---	---	---	---	0.242	0.000	15.2	40	1.6	13.7	---	---	1	---	30
03/01/98	5:30 a	6.4	6.5	6.3	74	2.1	0.0	S	0.00	0.4	---	6.4	6.2	6.2	---	781.3	0.00	---	---	---	---	---	---	---	0.248	0.000	15.1	41	1.9	13.6	---	---	1	---	30
03/01/98	6:00 a	6.3	6.4	6.3	73	1.8	0.0	S	0.00	1.3	---	6.3	6.1	6.1	---	781.2	0.00	---	---	---	---	---	---	---	0.250	0.000	15.1	41	1.9	13.6	---	---	1	---	30
03/01/98	6:30 a	6.2	6.4	5.8	76	2.2	0.0	S	0.00	0.9	---	6.2	5.9	5.9	---	781.5	0.00	---	---	---	---	---	---	---	0.253	0.000	14.9	41	1.8	13.5	---	---	1	---	30
03/01/98	7:00 a	5.7	5.8	5.4	78	2.1	0.0	---	0.00	0.4	---	5.7	5.5	5.5	---	781.6	0.00	---	---	---	---	---	---	---	0.264	0.000	14.8	41	1.7	13.4	---	---	1	---	30
03/01/98	7:30 a	5.4	5.5	5.3	78	1.9	0.0	S	0.00	0.9	---	5.4	5.3	5.3	---	781.7	0.00	---	---	---	---	---	---	---	0.269	0.000	14.8	42	2.0	13.4	---	---	1	---	30
03/01/98	8:00 a	6.0	7.1	5.4	73	1.5	0.0	S	0.00	0.4	---	6.0	5.7	5.7	---	781.9	0.00	---	---	---	---	---	---	---	0.257	0.000	14.7	42	1.9	13.3	---	---	1	---	30
03/01/98	8:30 a	8.3	9.2	7.1	63	1.7	0.0	S	0.00	0.9	---	8.3	7.9	7.9	---	782.0	0.00	---	---	---	---	---	---	---	0.208	0.000	14.7	42	1.9	13.3	---	---	1	---	30
03/01/98	9:00 a	9.4	10.1	8.9	59	1.8	0.4	ENE	0.80	1.8	---	9.4	8.9	8.9	---	782.4	0.00	---	---	---	---	---	---	---	0.186	0.000	14.8	42	2.0	13.4	---	---	1	---	30
03/01/98	9:30 a	10.7	11.1	10.1	58	2.8	0.4	NE	0.80	1.8	---	10.7	10.2	10.2	---	782.3	0.00	---	---	---	---	---	---	---	0.159	0.000	15.0	41	1.8	13.6	---	---	1	---	30
03/01/98	10:00 a	11.8	12.9	11.0	52	2.2	0.4	NE	0.80	1.8	---	11.8	10.9	10.9	---	782.1	0.00	---	---	---	---	---	---	---	0.137	0.000	15.1	42	2.3	13.7	---	---	1	---	30
03/01/98	10:30 a	13.7	14.2	12.9	49	3.1	0.4	ENE	0.80	1.8	---	13.7	12.6	12.6	---	782.1	0.00	---	---	---	---	---	---	---	0.097	0.000	15.3	41	2.1	13.9	---	---	1	---	30
03/01/98	11:00 a	14.9	15.6	14.1	44	2.7	0.4	ESE	0.80	2.2	---	14.9	13.6	13.6	---	781.8	0.00	---	---	---	---	---	---	---	0.072	0.000	15.5	41	2.3	14.1	---	---	1	---	30
